Remanei_Gene	Latens_Gene	dN	dS	dN/dS	ENC	dS_corrected
KAF1770079.1	OZG12023.1	0.00488126538588843	0.0993829602845167	0.0491157173414254	56.4233973463744	0.126277091182389
KAF1770080.1	OZG12078.1	0.0331556505024376	0.137602284389777	0.24095276215415	46.9037771077214	0.220437892442879
KAF1770081.1	OZG12021.1	0.00947731053555143	0.137509753433649	0.0689210059570384	45.6108757592299	0.22794301868708
KAF1770082.1	OZG12022.1	0.0115952683598086	0.0793481640971381	0.14613152669309	48.0805617326761	0.155268467908771
KAF1770083.1	OZG12027.1	0.0041136478990501	0.117904603610942	0.034889629183812	45.6038921293047	0.208378907746611
KAF1770084.1	OZG12025.1	1.31684927645852e-10	0.0376701992307996	3.49573217914348e-09	47.1094975684336	0.119296903339753
KAF1770085.1	OZG12026.1	0.0265935839891146	0.082366833136295	0.32286762737508	52.8502428095109	0.130258392280773
KAF1770086.1	OZG12049.1	0.0148102420739727	0.103888775348492	0.14255863565907	44.4487445644462	0.201151234840198
KAF1770087.1	OZG12048.1	0.0089997770639832	0.0439005253937719	0.205003857772964	44.5261330534263	0.140708216073295
KAF1770088.1	OZG12051.1	0.0107760531216802	0.181635024820831	0.0593280570876127	38.5975556525535	0.31328164488194
KAF1770089.1	OZG12053.1	0.0698875262149185	0.0813624026079713	0.858965861070473	41.6506430430519	0.195067737804059
KAF1770090.1	OZG12055.1	0.00398927480189169	0.0867106881639869	0.0460067251957127	47.1057481591425	0.168359425451676
KAF1770092.1	OZG12054.1	0.00656811542983841	0.130350157365278	0.0503882431950786	54.0793490573474	0.17101894739072
KAF1770094.1	OZG12056.1	0.0123138017920688	0.116593587254025	0.10561302797246	48.625547191764	0.189311316714455
KAF1770095.1	OZF78160.1	0.193616716751023	1.70797185207867	0.113360601648899	54.7981646835071	1.74441656520592
KAF1770100.1	OZG04163.1	0.0448706298308787	0.240043442911158	0.186927121552267	50.751452414323	0.300268417885534
KAF1770102.1	OZG04162.1	0.00239192265331651	0.150285215801428	0.0159158879372203	44.3104528364791	0.248360338335029
KAF1770103.1	OZG04160.1	0.0249563412799077	0.175747324927028	0.142001258285268	52.4571825523542	0.225948679089072
KAF1770107.1	OZG04157.1	0.0422897709808018	0.111155047862616	0.380457494229778	37.6046067628995	0.248636672496842
KAF1770108.1	OZG04155.1	0.0484858144771235	0.191900383129523	0.252661374023407	49.0260197545888	0.262264759602867
KAF1770110.1	OZG04182.1	0.0213967711501784	0.177058112109177	0.120846036904453	49.069931142854	0.247164445944063
KAF1770112.1	OZG04183.1	0.00476190299394313	0.119610427017315	0.0398117715377256	47.2901896004973	0.200175305241368
KAF1770113.1	OZG04184.1	0.0440924876713766	0.147570906248766	0.298788486106117	50.7586481020743	0.207753596195812
KAF1770114.1	OZG04185.1	0.0030099124487143	0.0750845527079625	0.040086973154401	45.9470681460842	0.163542203571587
KAF1770117.1	OZG04186.1	0.0207400630446995	0.16546860813143	0.125341376100933	50.3096023763484	0.228290088342961
KAF1770118.1	OZG04188.1	0.0247086123721136	0.181757040752743	0.135943082423566	40.9172378475436	0.299772187575924
KAF1770119.1	OZG04180.1	0.00882614356956209	0.193458876636051	0.0456228410039126	43.9814561500908	0.293467328457411
KAF1770120.1	OZG04190.1	0.0162255715906052	0.0987706266402705	0.164275272340833	51.0706704753012	0.157119735832392
KAF1770121.1	OZG04194.1	0.0226267623706494	0.211352497436171	0.107056990786128	44.3279157853422	0.309324999998555
KAF1770122.1	OZG04154.1	0.0198984124804478	0.14694770385146	0.135411523684384	47.960529598509	0.223573369297598
KAF1770124.1	OZG04198.1	0.0163886897992992	0.20424644061733	0.0802397816567318	53.5438471584262	0.248062075421668
KAF1770126.1	OZG04197.1	0.0167155436367917	0.14361261277626	0.116393284083157	54.8920999229316	0.179505321105148
KAF1770127.1	OZG04196.1	0.00310650600223703	0.100566234519539	0.0308901493337057	47.9420456860553	0.177300519568176
KAF1770128.1	OZG04195.1	0.00405842286821859	0.150213461098713	0.0270177042625467	45.0483995132082	0.243952084263316
KAF1770131.1	OZG04199.1	0.00728279937979037	0.170639217500885	0.0426795169741834	49.0613338768521	0.240796072653596
KAF1770132.1	OZG04170.1	0.00419143346249367	0.144955958331574	0.028915220255425	47.8247479723898	0.222379536356704
KAF1770133.1	OZG04171.1	0.00732207800802331	0.104755844020341	0.0698966064996009	46.4277564156879	0.190388759108935
KAF1770135.1	OZG04172.1	0.00236148449376264	0.114429952059947	0.0206369438355223	48.6665373334089	0.18690680541241
KAF1770137.1	OZG04173.1	0.00479658950292194	0.114730281169845	0.0418075285270254	50.7132172667913	0.175179942694582
KAF1770138.1	OZG04166.1	1.30156927350871e-10	0.106717519577804	1.21963973549796e-09	46.565629784335	0.191540230087946
KAF1770140.1	OZG04167.1	0.0551973693953721	0.128142026029769	0.430751495864044	53.2863867619103	0.173470611406609
KAF1770141.1	OZG04168.1	0.0150476155438401	0.075857713187453	0.198366321782674	44.7411369901985	0.171401946132771
KAF1770142.1	OZG04169.1	0.0771165327832087	0.183836775144417	0.419483711692767	52.2422115091155	0.235301393743791
KAF1770144.1	OZG04164.1	0.00349446658595909	0.14089911771193	0.0248011956547775	43.0313211411705	0.24649098090511
KAF1770145.1	OZG04165.1	0.00303644711379459	0.202702339964657	0.0149798325679122	45.2114062282506	0.295483063948716
KAF1770146.1	OZG04175.1	0.00195384175794128	0.0954211977179387	0.0204759718455511	37.132968230469	0.235674377889682
KAF1770147.1	OZG04177.1	0.0347949759818539	0.101664314227372	0.342253584714447	45.239905468137	0.194277564138193
KAF1770148.1	OZG04176.1	0.0320962176027366	0.163088949486382	0.196801915174618	45.9223730386928	0.251691719666886
KAF1770149.1	OZG04189.1	0.0468142509795423	0.191405983224454	0.244580917434777	41.1051937014549	0.308316618749476
KAF1770150.1	OZG04178.1	0.0632531052950076	0.197390217383851	0.320447011677401	43.9937749422749	0.297326278562069
KAF1770153.1	OZG09230.1	0.0440364971609894	0.118919621857154	0.370304719047003	51.3892609394622	0.175396553302061
KAF1770155.1	OZG09228.1	0.0192413608210184	0.155475258178976	0.123758346159932	41.529320111785	0.269893540301278
KAF1770156.1	OZG09227.1	0.0572678161439935	0.195449924592432	0.293005056223035	47.9337674155534	0.272232856400978
KAF1770158.1	OZG09226.1	0.0124526246320854	0.114619305027953	0.108643344409116	53.622139482569	0.157974859687005
KAF1770159.1	OZG09233.1	0.0195192087382671	0.143307074167076	0.136205479399506	44.9673544146443	0.237521953990683
KAF1770161.1	OZG09232.1	0.0018596804569244	0.123073316228651	0.0151103465309199	43.322657963525	0.226953156065474
KAF1770162.1	OZG09242.1	0.00463759124647158	0.0944226969040935	0.0491152169820149	51.5983391591356	0.149670992735783
KAF1770163.1	OZG09243.1	0.00622401655932176	0.106263420589354	0.0585715811217293	49.3818020106692	0.174537063981777
KAF1770165.1	OZG09241.1	0.0202357568431255	0.302906878172702	0.0668052074789405	53.611160752642	0.346326948679447
KAF1770166.1	OZG09238.1	0.00361748330674259	0.148479409047077	0.0243635351861862	45.49142621611	0.239614612373679
KAF1770167.1	OZG09239.1	0.00283483320999779	0.0643760570134935	0.0440355209919676	49.854133935125	0.129874070191768
KAF1770168.1	OZG09236.1	0.0445283634437175	0.148583438196652	0.299685913747559	48.448812583897	0.222339737976136
KAF1770169.1	OZG09237.1	0.00811602075217487	0.112701635244768	0.072013336226651	50.1474295425577	0.1764761143837
KAF1770170.1	OZG09203.1	0.00188162563035431	0.10753404222529	0.017497953126436	45.495554898257	0.198644983598976
KAF1770171.1	OZG09206.1	0.0897709487847678	0.099412833983734	0.903011665470236	52.1837022814547	0.151221278548902
KAF1770172.1	OZG09205.1	0.0211652468864519	0.0485013325926033	0.436384852849995	42.3046505378447	0.158363431985991
KAF1770174.1	OZG09200.1	0.00604996814242398	0.0998658137943081	0.0605809727329214	51.6395314313455	0.154872045709892
KAF1770175.1	OZG09199.1	0.0273508178668138	0.155657847810961	0.175711139858685	50.885504370986	0.215095074505124
KAF1770176.1	OZG09202.1	1.32434989296451e-10	0.105662577722744	1.25337647586032e-09	47.7312454423592	0.183635617755447
KAF1770179.1	OZG09196.1	0.0127351980911077	0.152073420435455	0.0837437472941763	43.8925045989146	0.252604590710209
KAF1770180.1	OZG09213.1	0.0062848661215662	0.188727463992554	0.03330127999714	54.3402237515713	0.227863239529871
KAF1770181.1	OZG09214.1	0.118712275461002	0.207468963331324	0.572192936981235	50.2760860900757	0.270487399988159
KAF1770182.1	OZG09215.1	0.00240223770462559	0.135050235750983	0.0177877342550888	48.7094484814394	0.207274924316714
KAF1770183.1	OZG09209.1	0.0100893053550661	0.132600405332673	0.0760880430927312	45.379983586865	0.224390494583476
KAF1770184.1	OZG09212.1	1.2915721965314e-10	0.122324220092194	1.05585974352255e-09	54.8597994780169	0.158406740047597
KAF1770185.1	OZG09207.1	1.30642549790926e-10	0.0428812879386999	3.04660974683604e-09	33.934909733113	0.201927666986645
KAF1770186.1	OZG09208.1	0.0202602590168707	0.115563011274212	0.175317852948608	49.5395925055627	0.182909408290824
KAF1770187.1	OZG09178.1	0.0435632789015657	0.0997788821613138	0.43659818548715	49.6112022687208	0.166704468701312
KAF1770188.1	OZG09177.1	0.0024346043345661	0.128554693762581	0.0189382764900238	47.6142080729882	0.207215496874151
KAF1770189.1	OZG09176.1	0.000992216129665294	0.146252440905496	0.00678427056343241	45.9654922699482	0.234601823510681
KAF1770190.1	OZG09175.1	0.0046426810625933	0.139486922922712	0.0332839879561021	47.9435771512454	0.216212208408048
KAF1770192.1	OZG09180.1	0.00110891700197594	0.106891000179115	0.0103742784716932	50.4587918724483	0.168835777268185
KAF1770193.1	OZG09181.1	0.00146642465031827	0.120816441219595	0.0121376249417321	52.603635805899	0.170157171624378
KAF1770194.1	OZG09179.1	0.00818124103491317	0.145963956672959	0.0560497346152633	51.8839545611495	0.199533850731638
KAF1770195.1	OZG09184.1	0.0370866467742729	0.172574345599977	0.214902433182269	53.1441313106181	0.218738886601009
KAF1770198.1	OZG09183.1	0.00389499655092412	0.104982147353737	0.0371015134392321	41.640445479346	0.218747407921089
KAF1770199.1	OZG09195.1	0.00646624295587427	0.141616336384914	0.045660289772636	42.6448992975622	0.249478984356747
KAF1770200.1	OZG09194.1	0.010199426998786	0.123150831802961	0.0828206098932805	46.6830081585393	0.207283775339794
KAF1770201.1	OZG09193.1	0.0132520680446293	0.128866601325032	0.102835551712925	42.6947763662939	0.236436149695088
KAF1770202.1	OZG09192.1	0.00959576884165209	0.126766806710139	0.0756962259339187	47.1182862314869	0.20834186476798
KAF1770204.1	OZG09190.1	0.0262082136271278	0.102108081850707	0.256671295279515	53.2928509524831	0.147398680799497
KAF1770205.1	OZG09188.1	0.00196824473680061	0.195700196514445	0.0100574489543517	47.109327678593	0.277327898970854
KAF1770206.1	OZG09187.1	1.28871370477492e-10	0.170484048898173	7.55914534587719e-10	48.2241637322704	0.245560484175309
KAF1770208.1	OZG09186.1	0.0271130953671651	0.21240276625156	0.127649445652952	44.4323898628505	0.30976133316591
KAF1770209.1	OZG09185.1	0.0419585249751264	0.0986826055270189	0.425186634980349	42.7908825349327	0.205687391763439
KAF1770210.1	OZG09217.1	0.0222371799494342	0.137289713020815	0.161972659568913	48.9316206064091	0.208208820424488
KAF1770211.1	OZG09218.1	0.0424353039140073	0.16782125814144	0.252860122632633	45.775747548391	0.257285664218174
KAF1770212.1	OZG09221.1	0.00894725433288963	0.139201943342307	0.064275355056558	37.7914368511052	0.275585672172998
KAF1770213.1	OZG09222.1	1.29552003533718e-10	0.133446545490048	9.70815715446003e-10	47.3143780663325	0.213869281645929
KAF1770214.1	OZG09223.1	0.0685878520699866	0.202697752349837	0.33837500058516	51.2579380231637	0.259946395032997
KAF1770215.1	OZG09224.1	0.0167169311220943	0.173603045801269	0.0962939967149594	44.5493407096967	0.270274358081179
KAF1770216.1	OZG09216.1	0.00674310880891249	0.0917530718425416	0.0734919133877545	49.2592064527596	0.160747140675287
KAF1770217.1	OZG11464.1	0.0150643569190328	0.135287686141377	0.111350540087517	55.6416209754752	0.166775878976255
KAF1770218.1	OZG11524.1	0.0112584183426283	0.12415090889645	0.0906833340384044	51.5466919743739	0.17970270631056
KAF1770219.1	OZG11523.1	0.0304717235628773	0.184360604390468	0.165283270054482	45.8450095965577	0.273417996196873
KAF1770220.1	OZG11526.1	0.0222925332845891	0.123235779761417	0.180893351977381	48.9712834346085	0.193921810934946
KAF1770221.1	OZG11525.1	0.0161467589920114	0.114191082561479	0.141401225295488	48.1157059280445	0.189904863617681
KAF1770222.1	OZG11520.1	0.01400638034164	0.181937725098518	0.0769844755069662	44.7598628279315	0.277371916781949
KAF1770223.1	OZG11519.1	0.00781590206808023	0.189691667483117	0.0412031913250794	44.3984511839902	0.28724967300747
KAF1770224.1	OZG11522.1	0.00736390294860234	0.118796063500161	0.0619877690525691	41.2022810673958	0.235136170944474
KAF1770225.1	OZG11521.1	0.011723785975248	0.0991835224600278	0.118202960375528	47.8070428452506	0.176711143602484
KAF1770226.1	OZF90525.1	0.651054094787994	6902.00478993616	9.43282589049051e-05	50.2827213383193	6902.06776938118
KAF1770227.1	OZG11517.1	0.0124091259956996	0.144262202360954	0.0860178604833097	42.9994913494228	0.250041111415552
KAF1770228.1	OZG11486.1	0.0742691981675478	0.111095902776974	0.66851428640572	49.5221549742645	0.178544770400007
KAF1770229.1	OZG11487.1	0.00494068931308536	0.149069036158163	0.0331436322419317	50.2063427432125	0.212497315408239
KAF1770230.1	OZG11488.1	0.0201843811685895	0.0452975012804159	0.445595907015649	59.3129813018514	0.0552111654389642
KAF1770231.1	OZG11489.1	0.0213848022025614	0.126570577557955	0.168955555194252	52.3922914796478	0.177153260215293
KAF1770233.1	OZG11490.1	0.00538374539375525	0.187587263003228	0.0286999517321313	44.2714887410326	0.285891355705874
KAF1770234.1	OZG11491.1	0.00780427776729206	0.183987594681182	0.0424174128740336	48.4566655116628	0.257697747201826
KAF1770235.1	OZG11492.1	0.0275165775026534	0.222158391498261	0.123860176143149	49.7301523963877	0.288384974750033
KAF1770236.1	OZG11493.1	0.110407670212018	0.127965179394975	0.86279463471259	56.7446581871467	0.152971440237698
KAF1770238.1	OZG11494.1	0.00794389515303887	0.0501095356618747	0.158530607959373	54.9043538340039	0.0859302346175808
KAF1770240.1	OZG11495.1	0.0257040851544749	0.196601346373789	0.130742162393969	47.4545896816885	0.276200137384727
KAF1770241.1	OZG11461.1	0.00394980072962571	0.182405040751717	0.0216540108395471	58.5893726432635	0.196570947775938
KAF1770242.1	OZG11460.1	0.0118529736959427	0.155579170735554	0.0761861220875754	53.704750125526	0.198449268907908
KAF1770243.1	OZG11459.1	0.00171492352910179	0.0579675514575186	0.0295841981588366	31.069066780991	0.233854884663032
KAF1770244.1	OZG11458.1	0.0149373528646648	0.111961032085771	0.133415641017149	50.0827059840411	0.176115855332913
KAF1770245.1	OZG11457.1	0.0179012255280009	0.138540783533097	0.129212677101139	54.2766226301374	0.178050307244453
KAF1770246.1	OZG11456.1	0.00240969190266065	0.0534491275102819	0.0450838398100531	57.5096855678522	0.0739597508519326
KAF1770247.1	OZG11455.1	0.00440822912293782	0.0850332503596276	0.0518412398008341	50.4812037158617	0.146846325595589
KAF1770248.1	OZG11454.1	0.00493515109380841	0.134365750814342	0.0367292339297645	52.0428711172623	0.187001781266017
KAF1770249.1	OZG11463.1	0.00815650980289502	0.135751567918706	0.0600840927876389	52.2735822818722	0.187031838054221
KAF1770250.1	OZG11462.1	0.00919544992014614	0.149055078729652	0.0616916243211302	50.7101196779976	0.209522943049079
KAF1770251.1	OZG11500.1	0.0132949903577096	0.123312896966239	0.107815084105514	45.3146944551775	0.215486653882056
KAF1770252.1	OZG11498.1	0.00111415168634987	0.108094612586804	0.0103071897820547	46.9934228005281	0.190403423104869
KAF1770253.1	OZG11499.1	0.00204042298464046	0.118692122728107	0.0171908879691582	48.4824496919567	0.192250756060305
KAF1770256.1	OZG11502.1	0.00182053947153681	0.140007502167467	0.013003156569133	46.0324363867149	0.22796349168712
KAF1770258.1	OZG11503.1	1.29305433537223e-10	0.100291066573737	1.28930160935275e-09	40.2794797646486	0.222053960505566
KAF1770259.1	OZG11496.1	0.00241684571065879	0.0644409357176013	0.0375048202473364	40.1910249694705	0.186723628946006
KAF1770260.1	OZG11497.1	0.00949439944464817	0.109689150630755	0.0865573248589461	48.107229649156	0.185452742031269
KAF1770261.1	OZG11469.1	0.00580902535949332	0.140954652101636	0.0412120158709248	46.7147202384726	0.224901241503466
KAF1770262.1	OZG11468.1	0.00476369198439078	0.126389152643258	0.0376906711119161	50.851456161368	0.186026461598348
KAF1770263.1	OZG11471.1	0.0253995206078043	0.136644489478527	0.185880313979259	49.355080493555	0.205075160262981
KAF1770266.1	OZG11473.1	0.0126450672199068	0.130255981598442	0.0970785914376616	46.6506917434749	0.214578830609417
KAF1770267.1	OZG11472.1	0.0296153423550614	0.126228142983056	0.234617587292216	53.7587835633018	0.168780716900326
KAF1770268.1	OZG11475.1	0.0594560131247944	0.172244766043699	0.345183278949157	56.1096161033917	0.200982813589084
KAF1770269.1	OZG11474.1	0.0222212793713188	0.156941307665772	0.141589742699494	52.4983677292873	0.206900639606679
KAF1770270.1	OZG11466.1	0.00818004644549323	0.13875271318461	0.0589541368795414	50.6794458934618	0.199400830158435
KAF1770271.1	OZG11465.1	0.0167468704715377	0.150659518623113	0.111157068763981	55.6712026165689	0.181973876719003
KAF1770272.1	OZG11533.1	0.0056859801833798	0.147572409647036	0.0385301032691649	50.4346784574893	0.209658887772308
KAF1770274.1	OZG11531.1	0.00200358935447507	0.0857619909406235	0.0233622066430598	46.4734753137363	0.171126241667971
KAF1770275.1	OZG11530.1	0.0192262592164967	0.0883294910577945	0.217665232599573	48.966780482721	0.159041983557914
KAF1770276.1	OZG11537.1	0.00350847061639535	0.131321762262031	0.0267165971272514	44.3182897760272	0.229350831490594
KAF1770277.1	OZG11536.1	0.0132909850945684	0.126775177402246	0.104839017912768	47.6859612219421	0.205014327439177
KAF1770278.1	OZG11535.1	1.29751824325082e-10	0.0941267627825011	1.37847962141118e-09	53.4313833700055	0.138603284291666
KAF1770279.1	OZG11534.1	0.00488281786120897	0.127327231082441	0.0383485749254022	49.0911906381026	0.197308634769069
KAF1770280.1	OZG11528.1	0.00449519328304525	0.145023952268849	0.0309962127822302	55.7244520426231	0.176025393307497
KAF1770281.1	OZG11527.1	0.0226596469172184	0.126748272672082	0.178776770992711	50.248494849247	0.189928847600173
KAF1770282.1	OZG11480.1	0.0080748039965157	0.159592451807918	0.0505964029316019	51.6957027641104	0.21426859625679
KAF1770283.1	OZG11481.1	0.0115550683015271	0.103494301845674	0.111649318807499	42.9211308752424	0.209733691525164
KAF1770284.1	OZG11482.1	0.00645095392928074	0.151607081297073	0.0425504790019678	43.7024324648584	0.253255199063281
KAF1770285.1	OZG11483.1	1.27313502784682e-10	0.103568375403181	1.22927005747714e-09	54.0026223181353	0.144688045507998
KAF1770288.1	OZG11476.1	0.0173875403073987	0.119179697219529	0.145893476095772	50.1512625141559	0.182931652130842
KAF1770289.1	OZG11477.1	0.00969767660248511	0.131996048997791	0.0734694460638544	46.6773953032959	0.216161976141691
KAF1770291.1	OZG11479.1	0.00587624046929803	0.110300772692914	0.0532746990418459	46.2967534793259	0.196703518676864
KAF1770292.1	OZG11484.1	0.0288989600239404	0.136602938014731	0.211554454420475	47.7239175939829	0.214619039708746
KAF1770293.1	OZG11485.1	0.013738205819039	0.123259131274406	0.111457915344659	53.8958447642706	0.165006273267856
KAF1770294.1	OZG11506.1	0.0203849718864744	0.107054276615127	0.19041716530168	51.710548615141	0.161643180311168
KAF1770295.1	OZG11510.1	0.00810717336684492	0.126648482293726	0.0640131900518364	49.8266019301759	0.192308285647163
KAF1770296.1	OZG11507.1	0.0667046987280687	0.146329244896836	0.45585350197834	54.5644901448178	0.184147132430223
KAF1770298.1	OZG11512.1	0.0259948771144056	0.105248122379414	0.24698661151118	56.9768787057739	0.128889753277656
KAF1770299.1	OZG11511.1	0.0198045579700815	0.138206691085932	0.14329666541085	52.0676034911353	0.190697383226485
KAF1770301.1	OZG17488.1	1.31404754069962e-10	0.0547564932288515	2.39980222109484e-09	45.1125247603697	0.148118288226024
KAF1770302.1	OZG17487.1	0.00309424342723784	0.137865482699753	0.0224439313354204	54.2733892113494	0.177394007402611
KAF1770304.1	OZG17430.1	0.0242700809543	0.1152287198939	0.210625276204122	45.7057762566526	0.205104308068256
KAF1770306.1	OZG17517.1	0.0363862173883181	0.170150961210837	0.213846675501476	52.3355539639045	0.22106705847519
KAF1770307.1	OZG17493.1	0.0243984988917253	0.10302824963133	0.236813679539654	52.9043083827372	0.150602095678678
KAF1770308.1	OZG17432.1	0.00269819995203623	0.128122458329501	0.0210595393439696	48.050739396306	0.204218011311472
KAF1770309.1	OZG17431.1	0.191870468037026	0.297351678419067	0.645264452708477	57.2189368022474	0.319570869436868
KAF1770310.1	OZG17479.1	0.00379840651650413	0.125686643325492	0.0302212424168839	59.2524019934899	0.135956298154869
KAF1770312.1	OZG17480.1	0.0102627763355509	0.114678365243441	0.0894918262373635	51.5461029217863	0.170233624189739
KAF1770314.1	OZG17477.1	0.00423743147710958	0.133920425575442	0.03164141286814	46.5475127859163	0.218849599539772
KAF1770316.1	OZG17483.1	0.00230738549066709	0.116431280707844	0.0198175737365366	45.1382158706132	0.209642103437138
KAF1770317.1	OZG17484.1	1.29330735678868e-10	0.0844895191058703	1.53073111372322e-09	45.3795902089098	0.176281920018625
KAF1770318.1	OZG17481.1	0.00882224940335577	0.130698140547909	0.0675009557624261	52.2049266456273	0.182381861410479
KAF1770319.1	OZG17482.1	0.00512598089323784	0.147482421229836	0.0347565550558024	43.7242538502252	0.249002306934219
KAF1770320.1	OZG17485.1	0.00222578131122949	0.119498398735116	0.0186260346145996	44.0026175891413	0.219382496629582
KAF1770321.1	OZG17486.1	0.00753596538991917	0.108762950858078	0.0692879820790504	51.6572426300341	0.16366510397724
KAF1770322.1	OZG17548.1	0.0062836111046874	0.13603093722978	0.0461925149723352	46.9503117316156	0.218593087357645
KAF1770323.1	OZG17547.1	0.0171200122646096	0.0636292184102584	0.269058974671446	40.6269903890943	0.183349987008169
KAF1770324.1	OZG17546.1	0.00705187391056366	0.122545836660838	0.0575447857121468	50.4116824982703	0.184767449160702
KAF1770325.1	OZG17545.1	0.0194051041506927	0.0916638870740898	0.211698464576437	58.8445391757899	0.104330323279911
KAF1770326.1	OZG17544.1	0.0245839751994539	0.111801344678885	0.219889798911309	50.8540736839621	0.171423271919503
KAF1770327.1	OZG17551.1	0.00992265392834585	0.088306725583183	0.112365778062951	58.2842567358843	0.104265627930163
KAF1770328.1	OZG17542.1	0.0148346252141374	0.143698869173153	0.103234112415054	54.6750673459914	0.180866956418476
KAF1770331.1	OZG17550.1	0.00576700673976355	0.105252309114177	0.0547922111001626	51.3296480357927	0.162079552210723
KAF1770332.1	OZG17444.1	0.00766464335612703	0.131630217847193	0.0582286004040865	42.8958001066681	0.238018462268364
KAF1770333.1	OZG17446.1	1.24748825092175e-10	0.0210495770313814	5.92642906345316e-09	46.6524635254808	0.105362014271705
KAF1770334.1	OZG17445.1	0.014390114613327	0.126942395526523	0.113359406474414	52.0902299157701	0.179300124840296
KAF1770335.1	OZG17447.1	0.0068599201573778	0.0961595042401786	0.0713389717592939	50.7210152795888	0.156563341210592
KAF1770336.1	OZG17448.1	0.102184827507711	0.160591887290593	0.636301305325628	53.3307743932275	0.205659631415255
KAF1770337.1	OZG17449.1	0.00527221742789439	0.130171009940985	0.0405022395561396	46.4126221554158	0.215892860602013
KAF1770338.1	OZG17450.1	0.0078842617371879	0.126675840803613	0.062239663752546	52.6756636787113	0.175593303735487
KAF1770339.1	OZG17452.1	0.0180392886639026	0.122227742627976	0.147587513898613	48.3632415488683	0.196486895460545
KAF1770340.1	OZG17453.1	0.00445606950523847	0.14137850132287	0.0315187207640717	49.3064354400597	0.210095031845485
KAF1770341.1	OZG17454.1	0.0585910486754611	0.154465763584805	0.379314142601532	51.7091108551378	0.209063116191239
KAF1770343.1	OZG17501.1	0.00940472422972128	0.119539088680481	0.0786748864621131	50.9374330643854	0.178671159523604
KAF1770344.1	OZG17500.1	1.31335478377657e-10	0.173287837156043	7.57903615932329e-10	42.9569178393362	0.279316926888254
KAF1770347.1	OZG17499.1	0.0192624582027163	0.131681870040235	0.146280260121084	51.5773221470832	0.187053671082229
KAF1770349.1	OZG17498.1	0.016583387154762	0.155392348995161	0.106719457309178	41.0040239551614	0.272897502464092
KAF1770350.1	OZG17495.1	0.00412563771936101	0.110210465981963	0.0374341736295372	43.5131059673109	0.212971149551419
KAF1770351.1	OZG17494.1	0.00232172708803071	0.0818770693766994	0.0283562553680192	49.7916944192979	0.147742004623361
KAF1770352.1	OZG17578.1	0.0435850143156544	0.114565375456724	0.380437930237643	54.7776078448714	0.151130889612807
KAF1770353.1	OZG17580.1	0.0136456441673072	0.0844268195966802	0.161626888617793	54.0353200129321	0.125354343659886
KAF1770354.1	OZG17576.1	0.0150504390852384	0.1567892085666	0.0959915495641104	56.5591154083916	0.182885800416112
KAF1770355.1	OZG17577.1	0.00110904101641826	0.0751168257312322	0.0147642156816691	43.107031703439	0.180263780347875
KAF1770356.1	OZG17575.1	0.00216050074041548	0.161493485837621	0.0133782531797464	44.3824658309757	0.259145428329842
KAF1770357.1	OZG17572.1	0.0112495369698299	0.173397784240885	0.0648770514518337	47.3111560034473	0.253839454655988
KAF1770358.1	OZG17573.1	0.0280861870446182	0.174773531221924	0.16070046103809	46.0980145172354	0.262344154792261
KAF1770360.1	OZG17570.1	0.0111153399962588	0.125016396437932	0.0889110573730013	44.3720749819374	0.222729400131076
KAF1770361.1	OZG17571.1	0.0203412281725813	0.187285841096183	0.108610603201631	58.7580259897977	0.200460666848697
KAF1770362.1	OZG17565.1	0.00710792453535367	0.101553515665898	0.0699919100658029	47.9011498549896	0.178528122612043
KAF1770363.1	OZG17564.1	0.00430303102454437	0.0205292559076793	0.209604821718587	36.5372346639936	0.164283228638801
KAF1770364.1	OZG17563.1	0.00424955922503819	0.123341153602932	0.0344537009822256	51.5965809725022	0.178599781312881
KAF1770365.1	OZG17562.1	0.0007731959884496	0.149432904561622	0.00517420169753012	46.2366466437605	0.236188864758362
KAF1770366.1	OZG17569.1	0.0249404569211765	0.127234054479223	0.196020295220956	48.9714821307717	0.197918918026671
KAF1770367.1	OZG17568.1	0.00766342801398725	0.137397874435893	0.0557754480951802	54.7616360735076	0.17405724574809
KAF1770368.1	OZG17567.1	0.0146214095500579	0.134942737862488	0.108352696719091	50.8511072610399	0.194582097109423
KAF1770370.1	OZG17566.1	0.0355372437672975	0.147590222829162	0.240783183913426	51.2462701189183	0.204907431251545
KAF1770372.1	OZG17466.1	1.30581461374132e-10	0.13950540181133	9.36031577836203e-10	47.9289118592722	0.216316867005028
KAF1770373.1	OZG17465.1	1.3242283813006e-10	0.0660451118789504	2.00503616941051e-09	47.5553518612781	0.145051779987261
KAF1770374.1	OZG17525.1	0.0164220400714658	0.0823228999076712	0.199483255447559	46.2251967591579	0.169146144664285
KAF1770375.1	OZG17526.1	0.0396222887932818	0.112193758838695	0.35315947342711	51.1873819778621	0.169857019888707
KAF1770377.1	OZG17527.1	0.0441122269575549	0.154604927336085	0.285322257948884	52.0305214475386	0.207313529880911
KAF1770378.1	OZG17528.1	0.0637590122676941	0.161784013630122	0.394099582752736	58.2956532418693	0.177675945093471
KAF1770379.1	OZG17522.1	0.0177020494633596	0.112122786343418	0.157880927157309	47.9192770346884	0.188990870005693
KAF1770380.1	OZG17523.1	0.0121054919848921	0.155258128294032	0.0779701012623727	48.3662720598262	0.229499472510787
